%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=215042, 2017/01/3 17:54:58.43)
370 2221  2.511372488792085989e+01 0 0 2.627836e+00 1.257333e+00 
371 2227  2.511372488792092383e+01 0 0 2.627836e+00 1.257333e+00 
372 2233  2.511372488791727520e+01 0 0 2.627836e+00 1.257333e+00 
373 2239  2.511372488792002144e+01 0 0 2.627836e+00 1.257333e+00 
374 2245  2.511372488791900182e+01 0 0 2.627836e+00 1.257333e+00 
375 2251  2.511372488791878510e+01 0 0 2.627836e+00 1.257333e+00 
376 2257  2.511372488791891655e+01 0 0 2.627836e+00 1.257333e+00 
377 2263  2.511372488792201452e+01 0 0 2.627836e+00 1.257333e+00 
378 2269  2.511372488791938196e+01 0 0 2.627836e+00 1.257333e+00 
379 2275  2.511372488792014934e+01 0 0 2.627836e+00 1.257333e+00 
380 2281  2.511372488791985447e+01 0 0 2.627836e+00 1.257333e+00 
381 2287  2.511372488791860391e+01 0 0 2.627836e+00 1.257333e+00 
382 2293  2.511372488792202162e+01 0 0 2.627836e+00 1.257333e+00 
383 2299  2.511372488791849023e+01 0 0 2.627836e+00 1.257333e+00 
384 2305  2.511372488791706203e+01 0 0 2.627836e+00 1.257333e+00 
385 2311  2.511372488792242308e+01 0 0 2.627836e+00 1.257333e+00 
386 2317  2.511372488791678137e+01 0 0 2.627836e+00 1.257333e+00 
387 2323  2.511372488792188307e+01 0 0 2.627836e+00 1.257333e+00 
388 2329  2.511372488791614899e+01 0 0 2.627836e+00 1.257333e+00 
389 2335  2.511372488792006408e+01 0 0 2.627836e+00 1.257333e+00 
390 2341  2.511372488792057567e+01 0 0 2.627836e+00 1.257333e+00 
391 2347  2.511372488792172675e+01 0 0 2.627836e+00 1.257333e+00 
392 2353  2.511372488792251190e+01 0 0 2.627836e+00 1.257333e+00 
393 2359  2.511372488792037316e+01 0 0 2.627836e+00 1.257333e+00 
394 2365  2.511372488792176227e+01 0 0 2.627836e+00 1.257333e+00 
395 2371  2.511372488791860036e+01 0 0 2.627836e+00 1.257333e+00 
396 2377  2.511372488792018132e+01 0 0 2.627836e+00 1.257333e+00 
397 2383  2.511372488792125779e+01 0 0 2.627836e+00 1.257333e+00 
398 2389  2.511372488792063962e+01 0 0 2.627836e+00 1.257333e+00 
399 2395  2.511372488791703717e+01 0 0 2.627836e+00 1.257333e+00 
400 2401  2.511372488792410351e+01 0 0 2.627836e+00 1.257333e+00 
401 2407  2.511372488792403956e+01 0 0 2.627836e+00 1.257333e+00 
402 2413  2.511372488791971946e+01 0 0 2.627836e+00 1.257333e+00 
403 2419  2.511372488792276414e+01 0 0 2.627836e+00 1.257333e+00 
404 2425  2.511372488791856838e+01 0 0 2.627836e+00 1.257333e+00 
405 2431  2.511372488791987578e+01 0 0 2.627836e+00 1.257333e+00 
406 2437  2.511372488792000723e+01 0 0 2.627836e+00 1.257333e+00 
407 2443  2.511372488792095936e+01 0 0 2.627836e+00 1.257333e+00 
408 2449  2.511372488792374114e+01 0 0 2.627836e+00 1.257333e+00 
409 2455  2.511372488791925406e+01 0 0 2.627836e+00 1.257333e+00 
410 2461  2.511372488791798929e+01 0 0 2.627836e+00 1.257333e+00 
411 2467  2.511372488792262203e+01 0 0 2.627836e+00 1.257333e+00 
412 2473  2.511372488792257585e+01 0 0 2.627836e+00 1.257333e+00 
413 2479  2.511372488791983670e+01 0 0 2.627836e+00 1.257333e+00 
414 2485  2.511372488792101620e+01 0 0 2.627836e+00 1.257333e+00 
415 2491  2.511372488792201096e+01 0 0 2.627836e+00 1.257333e+00 
416 2497  2.511372488791987934e+01 0 0 2.627836e+00 1.257333e+00 
417 2503  2.511372488792197188e+01 0 0 2.627836e+00 1.257333e+00 
418 2509  2.511372488791902313e+01 0 0 2.627836e+00 1.257333e+00 
419 2515  2.511372488792057567e+01 0 0 2.627836e+00 1.257333e+00 
420 2521  2.511372488792261848e+01 0 0 2.627836e+00 1.257333e+00 
421 2527  2.511372488792460445e+01 0 0 2.627836e+00 1.257333e+00 
422 2533  2.511372488791998236e+01 0 0 2.627836e+00 1.257333e+00 
423 2539  2.511372488791746704e+01 0 0 2.627836e+00 1.257333e+00 
424 2545  2.511372488792200741e+01 0 0 2.627836e+00 1.257333e+00 
425 2551  2.511372488791928248e+01 0 0 2.627836e+00 1.257333e+00 
426 2557  2.511372488792246571e+01 0 0 2.627836e+00 1.257333e+00 
427 2563  2.511372488791868918e+01 0 0 2.627836e+00 1.257333e+00 
428 2569  2.511372488792094515e+01 0 0 2.627836e+00 1.257333e+00 
429 2575  2.511372488791946367e+01 0 0 2.627836e+00 1.257333e+00 
430 2581  2.511372488792099844e+01 0 0 2.627836e+00 1.257333e+00 
431 2587  2.511372488792061830e+01 0 0 2.627836e+00 1.257333e+00 
432 2593  2.511372488792146740e+01 0 0 2.627836e+00 1.257333e+00 
433 2599  2.511372488791911906e+01 0 0 2.627836e+00 1.257333e+00 
434 2605  2.511372488791981894e+01 0 0 2.627836e+00 1.257333e+00 
435 2611  2.511372488792265756e+01 0 0 2.627836e+00 1.257333e+00 
436 2617  2.511372488792302349e+01 0 0 2.627836e+00 1.257333e+00 
437 2623  2.511372488792220992e+01 0 0 2.627836e+00 1.257333e+00 
438 2629  2.511372488792060054e+01 0 0 2.627836e+00 1.257333e+00 
439 2635  2.511372488792080304e+01 0 0 2.627836e+00 1.257333e+00 
440 2641  2.511372488792016355e+01 0 0 2.627836e+00 1.257333e+00 
441 2647  2.511372488792181912e+01 0 0 2.627836e+00 1.257333e+00 
442 2653  2.511372488792146385e+01 0 0 2.627836e+00 1.257333e+00 
443 2659  2.511372488792246571e+01 0 0 2.627836e+00 1.257333e+00 
444 2665  2.511372488791967328e+01 0 0 2.627836e+00 1.257333e+00 
445 2671  2.511372488791802837e+01 0 0 2.627836e+00 1.257333e+00 
446 2677  2.511372488792014934e+01 0 0 2.627836e+00 1.257333e+00 
447 2683  2.511372488792152780e+01 0 0 2.627836e+00 1.257333e+00 
448 2689  2.511372488792191149e+01 0 0 2.627836e+00 1.257333e+00 
449 2695  2.511372488792058633e+01 0 0 2.627836e+00 1.257333e+00 
450 2701  2.511372488792098068e+01 0 0 2.627836e+00 1.257333e+00 
451 2707  2.511372488792467195e+01 0 0 2.627836e+00 1.257333e+00 
452 2713  2.511372488792263624e+01 0 0 2.627836e+00 1.257333e+00 
453 2719  2.511372488791860036e+01 0 0 2.627836e+00 1.257333e+00 
454 2725  2.511372488792403601e+01 0 0 2.627836e+00 1.257333e+00 
455 2731  2.511372488792124003e+01 0 0 2.627836e+00 1.257333e+00 
456 2737  2.511372488792222413e+01 0 0 2.627836e+00 1.257333e+00 
